#1				
double	AHU(8761, 5)		
25099200	291.15	0	1	1
25102800	291.15	0	1	1
25106400	291.15	0	1	1
25110000	291.15	0	1	1
25113600	291.15	0	1	1
25117200	291.15	0	1	1
25120800	291.15	0	1	1
25124400	291.15	0	1	1
25128000	291.15	0	1	1
25131600	291.15	0	1	1
25135200	291.15	0	1	1
25138800	291.15	0	1	1
25142400	291.15	0	1	1
25146000	291.15	0	1	1
25149600	291.15	0	1	1
25153200	291.15	0	1	1
25156800	291.15	0	1	1
25160400	291.15	0	1	1
25164000	291.15	0	1	1
25167600	291.15	0	1	1
25171200	291.15	0	1	1
25174800	291.15	0	1	1
25178400	291.15	0	1	1
25182000	291.15	0	1	1
25185600	291.15	0	1	1
25189200	291.15	0	1	1
25192800	291.15	0	1	1
25196400	291.15	0	1	1
25200000	291.15	0	1	1
25203600	291.15	0	1	1
25207200	291.15	0	1	1
25210800	291.15	0	1	1
25214400	291.15	0	1	1
25218000	291.15	0	1	1
25221600	291.15	0	1	1
25225200	291.15	0	1	1
25228800	291.15	0	1	1
25232400	291.15	0	1	1
25236000	291.15	0	1	1
25239600	291.15	0	1	1
25243200	291.15	0	1	1
25246800	291.15	0	1	1
25250400	291.15	0	1	1
25254000	291.15	0	1	1
25257600	291.15	0	1	1
25261200	291.15	0	1	1
25264800	291.15	0	1	1
25268400	291.15	0	1	1
25272000	291.15	0	1	1
25275600	291.15	0	1	1
25279200	291.15	0	1	1
25282800	291.15	0	1	1
25286400	291.15	0	1	1
25290000	291.15	0	1	1
25293600	291.15	0	1	1
25297200	291.15	0	1	1
25300800	291.15	0	1	1
25304400	291.15	0	1	1
25308000	291.15	0	1	1
25311600	291.15	0	1	1
25315200	291.15	0	1	1
25318800	291.15	0	1	1
25322400	291.15	0	1	1
25326000	291.15	0	1	1
25329600	291.15	0	1	1
25333200	291.15	0	1	1
25336800	291.15	0	1	1
25340400	291.15	0	1	1
25344000	291.15	0	1	1
25347600	291.15	0	1	1
25351200	291.15	0	1	1
25354800	291.15	0	1	1
25358400	291.15	0	1	1
25362000	291.15	0	1	1
25365600	291.15	0	1	1
25369200	291.15	0	1	1
25372800	291.15	0	1	1
25376400	291.15	0	1	1
25380000	291.15	0	1	1
25383600	291.15	0	1	1
25387200	291.15	0	1	1
25390800	291.15	0	1	1
25394400	291.15	0	1	1
25398000	291.15	0	1	1
25401600	291.15	0	1	1
25405200	291.15	0	1	1
25408800	291.15	0	1	1
25412400	291.15	0	1	1
25416000	291.15	0	1	1
25419600	291.15	0	1	1
25423200	291.15	0	1	1
25426800	291.15	0	1	1
25430400	291.15	0	1	1
25434000	291.15	0	1	1
25437600	291.15	0	1	1
25441200	291.15	0	1	1
25444800	291.15	0	1	1
25448400	291.15	0	1	1
25452000	291.15	0	1	1
25455600	291.15	0	1	1
25459200	291.15	0	1	1
25462800	291.15	0	1	1
25466400	291.15	0	1	1
25470000	291.15	0	1	1
25473600	291.15	0	1	1
25477200	291.15	0	1	1
25480800	291.15	0	1	1
25484400	291.15	0	1	1
25488000	291.15	0	1	1
25491600	291.15	0	1	1
25495200	291.15	0	1	1
25498800	291.15	0	1	1
25502400	291.15	0	1	1
25506000	291.15	0	1	1
25509600	291.15	0	1	1
25513200	291.15	0	1	1
25516800	291.15	0	1	1
25520400	291.15	0	1	1
25524000	291.15	0	1	1
25527600	291.15	0	1	1
25531200	291.15	0	1	1
25534800	291.15	0	1	1
25538400	291.15	0	1	1
25542000	291.15	0	1	1
25545600	291.15	0	1	1
25549200	291.15	0	1	1
25552800	291.15	0	1	1
25556400	291.15	0	1	1
25560000	291.15	0	1	1
25563600	291.15	0	1	1
25567200	291.15	0	1	1
25570800	291.15	0	1	1
25574400	291.15	0	1	1
25578000	291.15	0	1	1
25581600	291.15	0	1	1
25585200	291.15	0	1	1
25588800	291.15	0	1	1
25592400	291.15	0	1	1
25596000	291.15	0	1	1
25599600	291.15	0	1	1
25603200	291.15	0	1	1
25606800	291.15	0	1	1
25610400	291.15	0	1	1
25614000	291.15	0	1	1
25617600	291.15	0	1	1
25621200	291.15	0	1	1
25624800	291.15	0	1	1
25628400	291.15	0	1	1
25632000	291.15	0	1	1
25635600	291.15	0	1	1
25639200	291.15	0	1	1
25642800	291.15	0	1	1
25646400	291.15	0	1	1
25650000	291.15	0	1	1
25653600	291.15	0	1	1
25657200	291.15	0	1	1
25660800	291.15	0	1	1
25664400	291.15	0	1	1
25668000	291.15	0	1	1
25671600	291.15	0	1	1
25675200	291.15	0	1	1
25678800	291.15	0	1	1
25682400	291.15	0	1	1
25686000	291.15	0	1	1
25689600	291.15	0	1	1
25693200	291.15	0	1	1
25696800	291.15	0	1	1
25700400	291.15	0	1	1
25704000	291.15	0	1	1
25707600	291.15	0	1	1
25711200	291.15	0	1	1
25714800	291.15	0	1	1
25718400	291.15	0	1	1
25722000	291.15	0	1	1
25725600	291.15	0	1	1
25729200	291.15	0	1	1
25732800	291.15	0	1	1
25736400	291.15	0	1	1
25740000	291.15	0	1	1
25743600	291.15	0	1	1
25747200	291.15	0	1	1
25750800	291.15	0	1	1
25754400	291.15	0	1	1
25758000	291.15	0	1	1
25761600	291.15	0	1	1
25765200	291.15	0	1	1
25768800	291.15	0	1	1
25772400	291.15	0	1	1
25776000	291.15	0	1	1
25779600	291.15	0	1	1
25783200	291.15	0	1	1
25786800	291.15	0	1	1
25790400	291.15	0	1	1
25794000	291.15	0	1	1
25797600	291.15	0	1	1
25801200	291.15	0	1	1
25804800	291.15	0	1	1
25808400	291.15	0	1	1
25812000	291.15	0	1	1
25815600	291.15	0	1	1
25819200	291.15	0	1	1
25822800	291.15	0	1	1
25826400	291.15	0	1	1
25830000	291.15	0	1	1
25833600	291.15	0	1	1
25837200	291.15	0	1	1
25840800	291.15	0	1	1
25844400	291.15	0	1	1
25848000	291.15	0	1	1
25851600	291.15	0	1	1
25855200	291.15	0	1	1
25858800	291.15	0	1	1
25862400	291.15	0	1	1
25866000	291.15	0	1	1
25869600	291.15	0	1	1
25873200	291.15	0	1	1
25876800	291.15	0	1	1
25880400	291.15	0	1	1
25884000	291.15	0	1	1
25887600	291.15	0	1	1
25891200	291.15	0	1	1
25894800	291.15	0	1	1
25898400	291.15	0	1	1
25902000	291.15	0	1	1
25905600	291.15	0	1	1
25909200	291.15	0	1	1
25912800	291.15	0	1	1
25916400	291.15	0	1	1
25920000	291.15	0	1	1
25923600	291.15	0	1	1
25927200	291.15	0	1	1
25930800	291.15	0	1	1
25934400	291.15	0	1	1
25938000	291.15	0	1	1
25941600	291.15	0	1	1
25945200	291.15	0	1	1
25948800	291.15	0	1	1
25952400	291.15	0	1	1
25956000	291.15	0	1	1
25959600	291.15	0	1	1
25963200	291.15	0	1	1
25966800	291.15	0	1	1
25970400	291.15	0	1	1
25974000	291.15	0	1	1
25977600	291.15	0	1	1
25981200	291.15	0	1	1
25984800	291.15	0	1	1
25988400	291.15	0	1	1
25992000	291.15	0	1	1
25995600	291.15	0	1	1
25999200	291.15	0	1	1
26002800	291.15	0	1	1
26006400	291.15	0	1	1
26010000	291.15	0	1	1
26013600	291.15	0	1	1
26017200	291.15	0	1	1
26020800	291.15	0	1	1
26024400	291.15	0	1	1
26028000	291.15	0	1	1
26031600	291.15	0	1	1
26035200	291.15	0	1	1
26038800	291.15	0	1	1
26042400	291.15	0	1	1
26046000	291.15	0	1	1
26049600	291.15	0	1	1
26053200	291.15	0	1	1
26056800	291.15	0	1	1
26060400	291.15	0	1	1
26064000	291.15	0	1	1
26067600	291.15	0	1	1
26071200	291.15	0	1	1
26074800	291.15	0	1	1
26078400	291.15	0	1	1
26082000	291.15	0	1	1
26085600	291.15	0	1	1
26089200	291.15	0	1	1
26092800	291.15	0	1	1
26096400	291.15	0	1	1
26100000	291.15	0	1	1
26103600	291.15	0	1	1
26107200	291.15	0	1	1
26110800	291.15	0	1	1
26114400	291.15	0	1	1
26118000	291.15	0	1	1
26121600	291.15	0	1	1
26125200	291.15	0	1	1
26128800	291.15	0	1	1
26132400	291.15	0	1	1
26136000	291.15	0	1	1
26139600	291.15	0	1	1
26143200	291.15	0	1	1
26146800	291.15	0	1	1
26150400	291.15	0	1	1
26154000	291.15	0	1	1
26157600	291.15	0	1	1
26161200	291.15	0	1	1
26164800	291.15	0	1	1
26168400	291.15	0	1	1
26172000	291.15	0	1	1
26175600	291.15	0	1	1
26179200	291.15	0	1	1
26182800	291.15	0	1	1
26186400	291.15	0	1	1
26190000	291.15	0	1	1
26193600	291.15	0	1	1
26197200	291.15	0	1	1
26200800	291.15	0	1	1
26204400	291.15	0	1	1
26208000	291.15	0	1	1
26211600	291.15	0	1	1
26215200	291.15	0	1	1
26218800	291.15	0	1	1
26222400	291.15	0	1	1
26226000	291.15	0	1	1
26229600	291.15	0	1	1
26233200	291.15	0	1	1
26236800	291.15	0	1	1
26240400	291.15	0	1	1
26244000	291.15	0	1	1
26247600	291.15	0	1	1
26251200	291.15	0	1	1
26254800	291.15	0	1	1
26258400	291.15	0	1	1
26262000	291.15	0	1	1
26265600	291.15	0	1	1
26269200	291.15	0	1	1
26272800	291.15	0	1	1
26276400	291.15	0	1	1
26280000	291.15	0	1	1
26283600	291.15	0	1	1
26287200	291.15	0	1	1
26290800	291.15	0	1	1
26294400	291.15	0	1	1
26298000	291.15	0	1	1
26301600	291.15	0	1	1
26305200	291.15	0	1	1
26308800	291.15	0	1	1
26312400	291.15	0	1	1
26316000	291.15	0	1	1
26319600	291.15	0	1	1
26323200	291.15	0	1	1
26326800	291.15	0	1	1
26330400	291.15	0	1	1
26334000	291.15	0	1	1
26337600	291.15	0	1	1
26341200	291.15	0	1	1
26344800	291.15	0	1	1
26348400	291.15	0	1	1
26352000	291.15	0	1	1
26355600	291.15	0	1	1
26359200	291.15	0	1	1
26362800	291.15	0	1	1
26366400	291.15	0	1	1
26370000	291.15	0	1	1
26373600	291.15	0	1	1
26377200	291.15	0	1	1
26380800	291.15	0	1	1
26384400	291.15	0	1	1
26388000	291.15	0	1	1
26391600	291.15	0	1	1
26395200	291.15	0	1	1
26398800	291.15	0	1	1
26402400	291.15	0	1	1
26406000	291.15	0	1	1
26409600	291.15	0	1	1
26413200	291.15	0	1	1
26416800	291.15	0	1	1
26420400	291.15	0	1	1
26424000	291.15	0	1	1
26427600	291.15	0	1	1
26431200	291.15	0	1	1
26434800	291.15	0	1	1
26438400	291.15	0	1	1
26442000	291.15	0	1	1
26445600	291.15	0	1	1
26449200	291.15	0	1	1
26452800	291.15	0	1	1
26456400	291.15	0	1	1
26460000	291.15	0	1	1
26463600	291.15	0	1	1
26467200	291.15	0	1	1
26470800	291.15	0	1	1
26474400	291.15	0	1	1
26478000	291.15	0	1	1
26481600	291.15	0	1	1
26485200	291.15	0	1	1
26488800	291.15	0	1	1
26492400	291.15	0	1	1
26496000	291.15	0	1	1
26499600	291.15	0	1	1
26503200	291.15	0	1	1
26506800	291.15	0	1	1
26510400	291.15	0	1	1
26514000	291.15	0	1	1
26517600	291.15	0	1	1
26521200	291.15	0	1	1
26524800	291.15	0	1	1
26528400	291.15	0	1	1
26532000	291.15	0	1	1
26535600	291.15	0	1	1
26539200	291.15	0	1	1
26542800	291.15	0	1	1
26546400	291.15	0	1	1
26550000	291.15	0	1	1
26553600	291.15	0	1	1
26557200	291.15	0	1	1
26560800	291.15	0	1	1
26564400	291.15	0	1	1
26568000	291.15	0	1	1
26571600	291.15	0	1	1
26575200	291.15	0	1	1
26578800	291.15	0	1	1
26582400	291.15	0	1	1
26586000	291.15	0	1	1
26589600	291.15	0	1	1
26593200	291.15	0	1	1
26596800	291.15	0	1	1
26600400	291.15	0	1	1
26604000	291.15	0	1	1
26607600	291.15	0	1	1
26611200	291.15	0	1	1
26614800	291.15	0	1	1
26618400	291.15	0	1	1
26622000	291.15	0	1	1
26625600	291.15	0	1	1
26629200	291.15	0	1	1
26632800	291.15	0	1	1
26636400	291.15	0	1	1
26640000	291.15	0	1	1
26643600	291.15	0	1	1
26647200	291.15	0	1	1
26650800	291.15	0	1	1
26654400	291.15	0	1	1
26658000	291.15	0	1	1
26661600	291.15	0	1	1
26665200	291.15	0	1	1
26668800	291.15	0	1	1
26672400	291.15	0	1	1
26676000	291.15	0	1	1
26679600	291.15	0	1	1
26683200	291.15	0	1	1
26686800	291.15	0	1	1
26690400	291.15	0	1	1
26694000	291.15	0	1	1
26697600	291.15	0	1	1
26701200	291.15	0	1	1
26704800	291.15	0	1	1
26708400	291.15	0	1	1
26712000	291.15	0	1	1
26715600	291.15	0	1	1
26719200	291.15	0	1	1
26722800	291.15	0	1	1
26726400	291.15	0	1	1
26730000	291.15	0	1	1
26733600	291.15	0	1	1
26737200	291.15	0	1	1
26740800	291.15	0	1	1
26744400	291.15	0	1	1
26748000	291.15	0	1	1
26751600	291.15	0	1	1
26755200	291.15	0	1	1
26758800	291.15	0	1	1
26762400	291.15	0	1	1
26766000	291.15	0	1	1
26769600	291.15	0	1	1
26773200	291.15	0	1	1
26776800	291.15	0	1	1
26780400	291.15	0	1	1
26784000	291.15	0	1	1
26787600	291.15	0	1	1
26791200	291.15	0	1	1
26794800	291.15	0	1	1
26798400	291.15	0	1	1
26802000	291.15	0	1	1
26805600	291.15	0	1	1
26809200	291.15	0	1	1
26812800	291.15	0	1	1
26816400	291.15	0	1	1
26820000	291.15	0	1	1
26823600	291.15	0	1	1
26827200	291.15	0	1	1
26830800	291.15	0	1	1
26834400	291.15	0	1	1
26838000	291.15	0	1	1
26841600	291.15	0	1	1
26845200	291.15	0	1	1
26848800	291.15	0	1	1
26852400	291.15	0	1	1
26856000	291.15	0	1	1
26859600	291.15	0	1	1
26863200	291.15	0	1	1
26866800	291.15	0	1	1
26870400	291.15	0	1	1
26874000	291.15	0	1	1
26877600	291.15	0	1	1
26881200	291.15	0	1	1
26884800	291.15	0	1	1
26888400	291.15	0	1	1
26892000	291.15	0	1	1
26895600	291.15	0	1	1
26899200	291.15	0	1	1
26902800	291.15	0	1	1
26906400	291.15	0	1	1
26910000	291.15	0	1	1
26913600	291.15	0	1	1
26917200	291.15	0	1	1
26920800	291.15	0	1	1
26924400	291.15	0	1	1
26928000	291.15	0	1	1
26931600	291.15	0	1	1
26935200	291.15	0	1	1
26938800	291.15	0	1	1
26942400	291.15	0	1	1
26946000	291.15	0	1	1
26949600	291.15	0	1	1
26953200	291.15	0	1	1
26956800	291.15	0	1	1
26960400	291.15	0	1	1
26964000	291.15	0	1	1
26967600	291.15	0	1	1
26971200	291.15	0	1	1
26974800	291.15	0	1	1
26978400	291.15	0	1	1
26982000	291.15	0	1	1
26985600	291.15	0	1	1
26989200	291.15	0	1	1
26992800	291.15	0	1	1
26996400	291.15	0	1	1
27000000	291.15	0	1	1
27003600	291.15	0	1	1
27007200	291.15	0	1	1
27010800	291.15	0	1	1
27014400	291.15	0	1	1
27018000	291.15	0	1	1
27021600	291.15	0	1	1
27025200	291.15	0	1	1
27028800	291.15	0	1	1
27032400	291.15	0	1	1
27036000	291.15	0	1	1
27039600	291.15	0	1	1
27043200	291.15	0	1	1
27046800	291.15	0	1	1
27050400	291.15	0	1	1
27054000	291.15	0	1	1
27057600	291.15	0	1	1
27061200	291.15	0	1	1
27064800	291.15	0	1	1
27068400	291.15	0	1	1
27072000	291.15	0	1	1
27075600	291.15	0	1	1
27079200	291.15	0	1	1
27082800	291.15	0	1	1
27086400	291.15	0	1	1
27090000	291.15	0	1	1
27093600	291.15	0	1	1
27097200	291.15	0	1	1
27100800	291.15	0	1	1
27104400	291.15	0	1	1
27108000	291.15	0	1	1
27111600	291.15	0	1	1
27115200	291.15	0	1	1
27118800	291.15	0	1	1
27122400	291.15	0	1	1
27126000	291.15	0	1	1
27129600	291.15	0	1	1
27133200	291.15	0	1	1
27136800	291.15	0	1	1
27140400	291.15	0	1	1
27144000	291.15	0	1	1
27147600	291.15	0	1	1
27151200	291.15	0	1	1
27154800	291.15	0	1	1
27158400	291.15	0	1	1
27162000	291.15	0	1	1
27165600	291.15	0	1	1
27169200	291.15	0	1	1
27172800	291.15	0	1	1
27176400	291.15	0	1	1
27180000	291.15	0	1	1
27183600	291.15	0	1	1
27187200	291.15	0	1	1
27190800	291.15	0	1	1
27194400	291.15	0	1	1
27198000	291.15	0	1	1
27201600	291.15	0	1	1
27205200	291.15	0	1	1
27208800	291.15	0	1	1
27212400	291.15	0	1	1
27216000	291.15	0	1	1
27219600	291.15	0	1	1
27223200	291.15	0	1	1
27226800	291.15	0	1	1
27230400	291.15	0	1	1
27234000	291.15	0	1	1
27237600	291.15	0	1	1
27241200	291.15	0	1	1
27244800	291.15	0	1	1
27248400	291.15	0	1	1
27252000	291.15	0	1	1
27255600	291.15	0	1	1
27259200	291.15	0	1	1
27262800	291.15	0	1	1
27266400	291.15	0	1	1
27270000	291.15	0	1	1
27273600	291.15	0	1	1
27277200	291.15	0	1	1
27280800	291.15	0	1	1
27284400	291.15	0	1	1
27288000	291.15	0	1	1
27291600	291.15	0	1	1
27295200	291.15	0	1	1
27298800	291.15	0	1	1
27302400	291.15	0	1	1
27306000	291.15	0	1	1
27309600	291.15	0	1	1
27313200	291.15	0	1	1
27316800	291.15	0	1	1
27320400	291.15	0	1	1
27324000	291.15	0	1	1
27327600	291.15	0	1	1
27331200	291.15	0	1	1
27334800	291.15	0	1	1
27338400	291.15	0	1	1
27342000	291.15	0	1	1
27345600	291.15	0	1	1
27349200	291.15	0	1	1
27352800	291.15	0	1	1
27356400	291.15	0	1	1
27360000	291.15	0	1	1
27363600	291.15	0	1	1
27367200	291.15	0	1	1
27370800	291.15	0	1	1
27374400	291.15	0	1	1
27378000	291.15	0	1	1
27381600	291.15	0	1	1
27385200	291.15	0	1	1
27388800	291.15	0	1	1
27392400	291.15	0	1	1
27396000	291.15	0	1	1
27399600	291.15	0	1	1
27403200	291.15	0	1	1
27406800	291.15	0	1	1
27410400	291.15	0	1	1
27414000	291.15	0	1	1
27417600	291.15	0	1	1
27421200	291.15	0	1	1
27424800	291.15	0	1	1
27428400	291.15	0	1	1
27432000	291.15	0	1	1
27435600	291.15	0	1	1
27439200	291.15	0	1	1
27442800	291.15	0	1	1
27446400	291.15	0	1	1
27450000	291.15	0	1	1
27453600	291.15	0	1	1
27457200	291.15	0	1	1
27460800	291.15	0	1	1
27464400	291.15	0	1	1
27468000	291.15	0	1	1
27471600	291.15	0	1	1
27475200	291.15	0	1	1
27478800	291.15	0	1	1
27482400	291.15	0	1	1
27486000	291.15	0	1	1
27489600	291.15	0	1	1
27493200	291.15	0	1	1
27496800	291.15	0	1	1
27500400	291.15	0	1	1
27504000	291.15	0	1	1
27507600	291.15	0	1	1
27511200	291.15	0	1	1
27514800	291.15	0	1	1
27518400	291.15	0	1	1
27522000	291.15	0	1	1
27525600	291.15	0	1	1
27529200	291.15	0	1	1
27532800	291.15	0	1	1
27536400	291.15	0	1	1
27540000	291.15	0	1	1
27543600	291.15	0	1	1
27547200	291.15	0	1	1
27550800	291.15	0	1	1
27554400	291.15	0	1	1
27558000	291.15	0	1	1
27561600	291.15	0	1	1
27565200	291.15	0	1	1
27568800	291.15	0	1	1
27572400	291.15	0	1	1
27576000	291.15	0	1	1
27579600	291.15	0	1	1
27583200	291.15	0	1	1
27586800	291.15	0	1	1
27590400	291.15	0	1	1
27594000	291.15	0	1	1
27597600	291.15	0	1	1
27601200	291.15	0	1	1
27604800	291.15	0	1	1
27608400	291.15	0	1	1
27612000	291.15	0	1	1
27615600	291.15	0	1	1
27619200	291.15	0	1	1
27622800	291.15	0	1	1
27626400	291.15	0	1	1
27630000	291.15	0	1	1
27633600	291.15	0	1	1
27637200	291.15	0	1	1
27640800	291.15	0	1	1
27644400	291.15	0	1	1
27648000	291.15	0	1	1
27651600	291.15	0	1	1
27655200	291.15	0	1	1
27658800	291.15	0	1	1
27662400	291.15	0	1	1
27666000	291.15	0	1	1
27669600	291.15	0	1	1
27673200	291.15	0	1	1
27676800	291.15	0	1	1
27680400	291.15	0	1	1
27684000	291.15	0	1	1
27687600	291.15	0	1	1
27691200	291.15	0	1	1
27694800	291.15	0	1	1
27698400	291.15	0	1	1
27702000	291.15	0	1	1
27705600	291.15	0	1	1
27709200	291.15	0	1	1
27712800	291.15	0	1	1
27716400	291.15	0	1	1
27720000	291.15	0	1	1
27723600	291.15	0	1	1
27727200	291.15	0	1	1
27730800	291.15	0	1	1
27734400	291.15	0	1	1
27738000	291.15	0	1	1
27741600	291.15	0	1	1
27745200	291.15	0	1	1
27748800	291.15	0	1	1
27752400	291.15	0	1	1
27756000	291.15	0	1	1
27759600	291.15	0	1	1
27763200	291.15	0	1	1
27766800	291.15	0	1	1
27770400	291.15	0	1	1
27774000	291.15	0	1	1
27777600	291.15	0	1	1
27781200	291.15	0	1	1
27784800	291.15	0	1	1
27788400	291.15	0	1	1
27792000	291.15	0	1	1
27795600	291.15	0	1	1
27799200	291.15	0	1	1
27802800	291.15	0	1	1
27806400	291.15	0	1	1
27810000	291.15	0	1	1
27813600	291.15	0	1	1
27817200	291.15	0	1	1
27820800	291.15	0	1	1
27824400	291.15	0	1	1
27828000	291.15	0	1	1
27831600	291.15	0	1	1
27835200	291.15	0	1	1
27838800	291.15	0	1	1
27842400	291.15	0	1	1
27846000	291.15	0	1	1
27849600	291.15	0	1	1
27853200	291.15	0	1	1
27856800	291.15	0	1	1
27860400	291.15	0	1	1
27864000	291.15	0	1	1
27867600	291.15	0	1	1
27871200	291.15	0	1	1
27874800	291.15	0	1	1
27878400	291.15	0	1	1
27882000	291.15	0	1	1
27885600	291.15	0	1	1
27889200	291.15	0	1	1
27892800	291.15	0	1	1
27896400	291.15	0	1	1
27900000	291.15	0	1	1
27903600	291.15	0	1	1
27907200	291.15	0	1	1
27910800	291.15	0	1	1
27914400	291.15	0	1	1
27918000	291.15	0	1	1
27921600	291.15	0	1	1
27925200	291.15	0	1	1
27928800	291.15	0	1	1
27932400	291.15	0	1	1
27936000	291.15	0	1	1
27939600	291.15	0	1	1
27943200	291.15	0	1	1
27946800	291.15	0	1	1
27950400	291.15	0	1	1
27954000	291.15	0	1	1
27957600	291.15	0	1	1
27961200	291.15	0	1	1
27964800	291.15	0	1	1
27968400	291.15	0	1	1
27972000	291.15	0	1	1
27975600	291.15	0	1	1
27979200	291.15	0	1	1
27982800	291.15	0	1	1
27986400	291.15	0	1	1
27990000	291.15	0	1	1
27993600	291.15	0	1	1
27997200	291.15	0	1	1
28000800	291.15	0	1	1
28004400	291.15	0	1	1
28008000	291.15	0	1	1
28011600	291.15	0	1	1
28015200	291.15	0	1	1
28018800	291.15	0	1	1
28022400	291.15	0	1	1
28026000	291.15	0	1	1
28029600	291.15	0	1	1
28033200	291.15	0	1	1
28036800	291.15	0	1	1
28040400	291.15	0	1	1
28044000	291.15	0	1	1
28047600	291.15	0	1	1
28051200	291.15	0	1	1
28054800	291.15	0	1	1
28058400	291.15	0	1	1
28062000	291.15	0	1	1
28065600	291.15	0	1	1
28069200	291.15	0	1	1
28072800	291.15	0	1	1
28076400	291.15	0	1	1
28080000	291.15	0	1	1
28083600	291.15	0	1	1
28087200	291.15	0	1	1
28090800	291.15	0	1	1
28094400	291.15	0	1	1
28098000	291.15	0	1	1
28101600	291.15	0	1	1
28105200	291.15	0	1	1
28108800	291.15	0	1	1
28112400	291.15	0	1	1
28116000	291.15	0	1	1
28119600	291.15	0	1	1
28123200	291.15	0	1	1
28126800	291.15	0	1	1
28130400	291.15	0	1	1
28134000	291.15	0	1	1
28137600	291.15	0	1	1
28141200	291.15	0	1	1
28144800	291.15	0	1	1
28148400	291.15	0	1	1
28152000	291.15	0	1	1
28155600	291.15	0	1	1
28159200	291.15	0	1	1
28162800	291.15	0	1	1
28166400	291.15	0	1	1
28170000	291.15	0	1	1
28173600	291.15	0	1	1
28177200	291.15	0	1	1
28180800	291.15	0	1	1
28184400	291.15	0	1	1
28188000	291.15	0	1	1
28191600	291.15	0	1	1
28195200	291.15	0	1	1
28198800	291.15	0	1	1
28202400	291.15	0	1	1
28206000	291.15	0	1	1
28209600	291.15	0	1	1
28213200	291.15	0	1	1
28216800	291.15	0	1	1
28220400	291.15	0	1	1
28224000	291.15	0	1	1
28227600	291.15	0	1	1
28231200	291.15	0	1	1
28234800	291.15	0	1	1
28238400	291.15	0	1	1
28242000	291.15	0	1	1
28245600	291.15	0	1	1
28249200	291.15	0	1	1
28252800	291.15	0	1	1
28256400	291.15	0	1	1
28260000	291.15	0	1	1
28263600	291.15	0	1	1
28267200	291.15	0	1	1
28270800	291.15	0	1	1
28274400	291.15	0	1	1
28278000	291.15	0	1	1
28281600	291.15	0	1	1
28285200	291.15	0	1	1
28288800	291.15	0	1	1
28292400	291.15	0	1	1
28296000	291.15	0	1	1
28299600	291.15	0	1	1
28303200	291.15	0	1	1
28306800	291.15	0	1	1
28310400	291.15	0	1	1
28314000	291.15	0	1	1
28317600	291.15	0	1	1
28321200	291.15	0	1	1
28324800	291.15	0	1	1
28328400	291.15	0	1	1
28332000	291.15	0	1	1
28335600	291.15	0	1	1
28339200	291.15	0	1	1
28342800	291.15	0	1	1
28346400	291.15	0	1	1
28350000	291.15	0	1	1
28353600	291.15	0	1	1
28357200	291.15	0	1	1
28360800	291.15	0	1	1
28364400	291.15	0	1	1
28368000	291.15	0	1	1
28371600	291.15	0	1	1
28375200	291.15	0	1	1
28378800	291.15	0	1	1
28382400	291.15	0	1	1
28386000	291.15	0	1	1
28389600	291.15	0	1	1
28393200	291.15	0	1	1
28396800	291.15	0	1	1
28400400	291.15	0	1	1
28404000	291.15	0	1	1
28407600	291.15	0	1	1
28411200	291.15	0	1	1
28414800	291.15	0	1	1
28418400	291.15	0	1	1
28422000	291.15	0	1	1
28425600	291.15	0	1	1
28429200	291.15	0	1	1
28432800	291.15	0	1	1
28436400	291.15	0	1	1
28440000	291.15	0	1	1
28443600	291.15	0	1	1
28447200	291.15	0	1	1
28450800	291.15	0	1	1
28454400	291.15	0	1	1
28458000	291.15	0	1	1
28461600	291.15	0	1	1
28465200	291.15	0	1	1
28468800	291.15	0	1	1
28472400	291.15	0	1	1
28476000	291.15	0	1	1
28479600	291.15	0	1	1
28483200	291.15	0	1	1
28486800	291.15	0	1	1
28490400	291.15	0	1	1
28494000	291.15	0	1	1
28497600	291.15	0	1	1
28501200	291.15	0	1	1
28504800	291.15	0	1	1
28508400	291.15	0	1	1
28512000	291.15	0	1	1
28515600	291.15	0	1	1
28519200	291.15	0	1	1
28522800	291.15	0	1	1
28526400	291.15	0	1	1
28530000	291.15	0	1	1
28533600	291.15	0	1	1
28537200	291.15	0	1	1
28540800	291.15	0	1	1
28544400	291.15	0	1	1
28548000	291.15	0	1	1
28551600	291.15	0	1	1
28555200	291.15	0	1	1
28558800	291.15	0	1	1
28562400	291.15	0	1	1
28566000	291.15	0	1	1
28569600	291.15	0	1	1
28573200	291.15	0	1	1
28576800	291.15	0	1	1
28580400	291.15	0	1	1
28584000	291.15	0	1	1
28587600	291.15	0	1	1
28591200	291.15	0	1	1
28594800	291.15	0	1	1
28598400	291.15	0	1	1
28602000	291.15	0	1	1
28605600	291.15	0	1	1
28609200	291.15	0	1	1
28612800	291.15	0	1	1
28616400	291.15	0	1	1
28620000	291.15	0	1	1
28623600	291.15	0	1	1
28627200	291.15	0	1	1
28630800	291.15	0	1	1
28634400	291.15	0	1	1
28638000	291.15	0	1	1
28641600	291.15	0	1	1
28645200	291.15	0	1	1
28648800	291.15	0	1	1
28652400	291.15	0	1	1
28656000	291.15	0	1	1
28659600	291.15	0	1	1
28663200	291.15	0	1	1
28666800	291.15	0	1	1
28670400	291.15	0	1	1
28674000	291.15	0	1	1
28677600	291.15	0	1	1
28681200	291.15	0	1	1
28684800	291.15	0	1	1
28688400	291.15	0	1	1
