#1
double AHU(8760, 5)
1202400	296.975	29.0	29.0	1
1206000	296.7416667	30.41666667	30.41666667	1
1209600	297.0	30.58333333	30.58333333	1
1213200	297.15	31.33333333	31.33333333	1
1216800	296.7045455	31.0	31.0	1
1220400	296.975	30.58333333	30.58333333	1
1224000	297.2583333	30.08333333	30.08333333	1
1227600	297.4666667	28.0	28.0	1
1231200	297.1	27.16666667	27.16666667	1
1234800	297.475	25.58333333	25.58333333	1
1238400	297.8227273	24.54545455	24.54545455	1
1242000	297.4409091	24.81818182	24.81818182	1
1245600	297.35	24.83333333	24.83333333	1
1249200	297.3416667	25.08333333	25.08333333	1
1252800	297.275	25.25	25.25	1
1256400	297.1045455	25.81818182	25.81818182	1
1260000	296.8166667	26.75	26.75	1
1263600	296.7916667	27.58333333	27.58333333	1
1267200	296.7916667	28.91666667	28.91666667	1
1270800	297.0416667	30.16666667	30.16666667	1
1274400	296.4666667	34.33333333	34.33333333	1
1278000	296.7416667	33.75	33.75	1
1281600	296.9916667	32.83333333	32.83333333	1
1285200	297.2	32.16666667	32.16666667	1
1288800	296.8333333	31.41666667	31.41666667	1
1292400	296.8416667	31.58333333	31.58333333	1
1296000	296.8583333	29.75	29.75	1
1299600	297.0833333	28.33333333	28.33333333	1
1303200	297.0833333	28.33333333	28.33333333	1
1306800	296.7166667	28.33333333	28.33333333	1
1310400	296.9916667	27.83333333	27.83333333	1
1314000	296.8583333	27.75	27.75	1
1317600	296.9333333	27.08333333	27.08333333	1
1321200	297.35	26.75	26.75	1
1324800	297.175	27.08333333	27.08333333	1
1328400	297.3833333	27.5	27.5	1
1332000	297.2583333	29.08333333	29.08333333	1
1335600	297.4916667	29.08333333	29.08333333	1
1339200	297.3333333	28.25	28.25	1
1342800	297.2772727	27.45454545	27.45454545	1
1346400	297.5333333	27.08333333	27.08333333	1
1350000	297.1833333	27.91666667	27.91666667	1
1353600	295.4	31.83333333	31.83333333	1
1357200	296.975	29.08333333	29.08333333	1
1360800	296.9416667	29.16666667	29.16666667	1
1364400	297.0	29.5	29.5	1
1368000	297.8666667	27.83333333	27.83333333	1
1371600	298.2416667	26.41666667	26.41666667	1
1375200	298.3333333	25.75	25.75	1
1378800	298.325	25.0	25.0	1
1382400	298.375	24.75	24.75	1
1386000	298.4083333	24.0	24.0	1
1389600	298.4416667	24.0	24.0	1
1393200	298.4583333	24.0	24.0	1
1396800	298.4833333	24.0	24.0	1
1400400	298.5333333	24.33333333	24.33333333	1
1404000	298.4416667	24.58333333	24.58333333	1
1407600	298.5666667	24.33333333	24.33333333	1
1411200	298.575	24.5	24.5	1
1414800	298.2	25.0	25.0	1
1418400	298.2083333	25.58333333	25.58333333	1
1422000	298.2333333	26.41666667	26.41666667	1
1425600	297.8916667	30.33333333	30.33333333	1
1429200	297.8833333	31.75	31.75	1
1432800	297.6083333	32.33333333	32.33333333	1
1436400	297.425	32.08333333	32.08333333	1
1440000	297.3083333	31.5	31.5	1
1443600	297.5681818	29.54545455	29.54545455	1
1447200	297.6416667	28.66666667	28.66666667	1
1450800	297.7416667	25.66666667	25.66666667	1
1454400	297.825	25.33333333	25.33333333	1
1458000	297.3333333	25.16666667	25.16666667	1
1461600	297.2409091	25.18181818	25.18181818	1
1465200	298.0	23.75	23.75	1
1468800	297.525	24.16666667	24.16666667	1
1472400	297.5833333	23.75	23.75	1
1476000	297.725	23.25	23.25	1
1479600	297.9409091	23.0	23.0	1
1483200	297.6166667	23.16666667	23.16666667	1
1486800	297.5833333	23.16666667	23.16666667	1
1490400	297.35	24.16666667	24.16666667	1
1494000	297.475	24.25	24.25	1
1497600	296.825	25.16666667	25.16666667	1
1501200	297.3681818	24.63636364	24.63636364	1
1504800	296.55	25.27272727	25.27272727	1
1508400	295.5833333	26.66666667	26.66666667	1
1512000	296.9333333	24.41666667	24.41666667	1
1515600	296.8666667	24.58333333	24.58333333	1
1519200	297.0666667	23.25	23.25	1
1522800	296.725	23.58333333	23.58333333	1
1526400	296.8916667	23.41666667	23.41666667	1
1530000	297.2666667	22.16666667	22.16666667	1
1533600	296.85	22.91666667	22.91666667	1
1537200	296.7083333	23.58333333	23.58333333	1
1540800	296.5916667	23.08333333	23.08333333	1
1544400	296.7409091	22.72727273	22.72727273	1
1548000	296.8583333	21.83333333	21.83333333	1
1551600	297.05	22.0	22.0	1
1555200	297.0083333	22.41666667	22.41666667	1
1558800	296.875	22.66666667	22.66666667	1
1562400	297.1166667	22.25	22.25	1
1566000	297.3	22.0	22.0	1
1569600	297.1318182	22.0	22.0	1
1573200	297.0653846	22.07692308	22.07692308	1
1576800	296.6083333	22.91666667	22.91666667	1
1580400	296.5083333	22.75	22.75	1
1584000	296.5916667	22.5	22.5	1
1587600	296.5227273	22.81818182	22.81818182	1
1591200	296.2916667	24.0	24.0	1
1594800	296.375	24.75	24.75	1
1598400	296.15	26.08333333	26.08333333	1
1602000	296.3166667	26.25	26.25	1
1605600	296.4	25.91666667	25.91666667	1
1609200	296.1166667	26.25	26.25	1
1612800	296.2666667	26.0	26.0	1
1616400	296.225	26.08333333	26.08333333	1
1620000	296.125	26.25	26.25	1
1623600	296.1333333	26.25	26.25	1
1627200	296.4833333	25.66666667	25.66666667	1
1630800	296.5666667	25.16666667	25.16666667	1
1634400	296.6	24.08333333	24.08333333	1
1638000	296.275	24.25	24.25	1
1641600	296.825	22.0	22.0	1
1645200	296.925	20.91666667	20.91666667	1
1648800	296.8833333	23.16666667	23.16666667	1
1652400	296.8333333	24.0	24.0	1
1656000	297.0	23.91666667	23.91666667	1
1659600	296.8	24.33333333	24.33333333	1
1663200	296.7083333	25.08333333	25.08333333	1
1666800	297.1	24.5	24.5	1
1670400	297.1772727	24.36363636	24.36363636	1
1674000	297.95	23.27272727	23.27272727	1
1677600	297.9333333	23.5	23.5	1
1681200	297.8	24.25	24.25	1
1684800	297.875	24.83333333	24.83333333	1
1688400	295.6666667	26.5	26.5	1
1692000	297.7136364	22.36363636	22.36363636	1
1695600	297.5333333	20.58333333	20.58333333	1
1699200	297.575	22.08333333	22.08333333	1
1702800	298.0083333	20.08333333	20.08333333	1
1706400	297.9083333	19.75	19.75	1
1710000	298.1166667	19.5	19.5	1
1713600	298.2416667	18.83333333	18.83333333	1
1717200	297.4416667	19.16666667	19.16666667	1
1720800	297.0166667	19.5	19.5	1
1724400	296.5666667	19.0	19.0	1
1728000	296.7083333	18.16666667	18.16666667	1
1731600	296.88	17.9	17.9	1
1735200	296.91	17.5	17.5	1
1738800	296.8416667	17.25	17.25	1
1742400	297.0833333	16.58333333	16.58333333	1
1746000	296.8681818	16.36363636	16.36363636	1
1749600	296.9	16.33333333	16.33333333	1
1753200	297.0666667	15.66666667	15.66666667	1
1756800	296.6357143	15.85714286	15.85714286	1
1760400	297.6916667	15.83333333	15.83333333	1
1764000	297.39	17.4	17.4	1
1767600	297.1833333	17.55555556	17.55555556	1
1771200	297.35	18.0	18.0	1
1774800	296.9333333	18.33333333	18.33333333	1
1778400	296.9833333	18.33333333	18.33333333	1
1782000	296.7083333	18.0	18.0	1
1785600	296.625	19.08333333	19.08333333	1
1789200	296.9083333	19.0	19.0	1
1792800	296.9666667	17.91666667	17.91666667	1
1796400	297.1166667	17.58333333	17.58333333	1
1800000	297.3666667	17.5	17.5	1
1803600	296.9083333	17.66666667	17.66666667	1
1807200	296.3083333	17.58333333	17.58333333	1
1810800	296.0863636	17.45454545	17.45454545	1
1814400	296.4833333	16.66666667	16.66666667	1
1818000	296.8	16.0	16.0	1
1821600	296.675	15.83333333	15.83333333	1
1825200	296.8214286	15.14285714	15.14285714	1
1828800	296.7416667	15.08333333	15.08333333	1
1832400	296.6045455	14.90909091	14.90909091	1
1836000	296.2772727	14.18181818	14.18181818	1
1839600	296.5583333	13.5	13.5	1
1843200	297.5083333	14.5	14.5	1
1846800	298.0916667	16.16666667	16.16666667	1
1850400	297.9666667	17.91666667	17.91666667	1
1854000	297.55	19.33333333	19.33333333	1
1857600	297.34	20.0	20.0	1
1861200	296.6388889	22.11111111	22.11111111	1
1864800	296.4	23.16666667	23.16666667	1
1868400	297.0954545	22.45454545	22.45454545	1
1872000	296.7083333	23.08333333	23.08333333	1
1875600	296.8583333	23.0	23.0	1
1879200	296.9833333	23.0	23.0	1
1882800	296.7	23.5	23.5	1
1886400	297.0083333	23.16666667	23.16666667	1
1890000	296.95	24.0	24.0	1
1893600	296.6416667	24.58333333	24.58333333	1
1897200	296.4833333	24.33333333	24.33333333	1
1900800	296.1583333	24.33333333	24.33333333	1
1904400	296.5916667	21.33333333	21.33333333	1
1908000	297.0583333	19.33333333	19.33333333	1
1911600	296.8166667	19.08333333	19.08333333	1
1915200	296.7916667	19.0	19.0	1
1918800	296.6916667	22.83333333	22.83333333	1
1922400	296.8666667	22.91666667	22.91666667	1
1926000	296.6863636	23.0	23.0	1
1929600	297.375	21.75	21.75	1
1933200	297.4833333	21.08333333	21.08333333	1
1936800	297.1166667	21.75	21.75	1
1940400	297.0166667	21.75	21.75	1
1944000	297.1318182	21.90909091	21.90909091	1
1947600	297.1590909	21.90909091	21.90909091	1
1951200	297.5	21.25	21.25	1
1954800	297.5166667	21.66666667	21.66666667	1
1958400	296.9944444	22.0	22.0	1
1962000	296.875	22.16666667	22.16666667	1
1965600	296.8833333	22.0	22.0	1
1969200	296.8583333	22.0	22.0	1
1972800	296.9772727	21.45454545	21.45454545	1
1976400	296.9333333	21.5	21.5	1
1980000	297.225	21.0	21.0	1
1983600	297.125	20.83333333	20.83333333	1
1987200	297.0583333	20.66666667	20.66666667	1
1990800	297.05	20.25	20.25	1
1994400	297.2	20.41666667	20.41666667	1
1998000	297.3772727	19.54545455	19.54545455	1
2001600	297.35	19.08333333	19.08333333	1
2005200	297.3333333	19.0	19.0	1
2008800	297.075	18.41666667	18.41666667	1
2012400	296.8416667	18.5	18.5	1
2016000	296.9583333	18.0	18.0	1
2019600	297.0916667	17.75	17.75	1
2023200	296.7666667	18.16666667	18.16666667	1
2026800	298.1928571	16.85714286	16.85714286	1
2030400	297.8487013	17.2012987	17.2012987	1
2034000	297.5045455	17.54545455	17.54545455	1
2037600	297.5318182	17.81818182	17.81818182	1
2041200	297.7681818	17.72727273	17.72727273	1
2044800	298.3	17.58333333	17.58333333	1
2048400	298.2045455	17.0	17.0	1
2052000	298.0681818	17.09090909	17.09090909	1
2055600	298.0583333	17.25	17.25	1
2059200	297.2045455	18.45454545	18.45454545	1
2062800	297.225	18.75	18.75	1
2066400	297.3590909	18.45454545	18.45454545	1
2070000	297.5583333	18.58333333	18.58333333	1
2073600	297.5916667	18.25	18.25	1
2077200	297.5	18.33333333	18.33333333	1
2080800	297.6772727	18.18181818	18.18181818	1
2084400	297.4	18.33333333	18.33333333	1
2088000	297.5916667	17.91666667	17.91666667	1
2091600	297.3833333	18.25	18.25	1
2095200	297.4772727	19.0	19.0	1
2098800	297.45	20.33333333	20.33333333	1
2102400	297.0416667	21.08333333	21.08333333	1
2106000	297.3166667	21.33333333	21.33333333	1
2109600	297.3833333	22.33333333	22.33333333	1
2113200	297.0681818	24.27272727	24.27272727	1
2116800	297.3333333	24.58333333	24.58333333	1
2120400	297.0416667	25.83333333	25.83333333	1
2124000	297.3583333	26.25	26.25	1
2127600	297.3	26.33333333	26.33333333	1
2131200	297.3333333	26.16666667	26.16666667	1
2134800	297.45	26.08333333	26.08333333	1
2138400	297.05	25.875	25.875	1
2142000	297.26	24.9	24.9	1
2145600	297.3333333	24.41666667	24.41666667	1
2149200	297.22	23.2	23.2	1
2152800	297.475	21.25	21.25	1
2156400	297.475	20.75	20.75	1
2160000	297.4166667	21.25	21.25	1
2163600	297.3916667	21.91666667	21.91666667	1
2167200	297.3681818	22.90909091	22.90909091	1
2170800	297.3833333	23.25	23.25	1
2174400	297.3416667	24.0	24.0	1
2178000	297.2583333	26.75	26.75	1
2181600	297.325	26.91666667	26.91666667	1
2185200	297.125	27.08333333	27.08333333	1
2188800	296.675	27.33333333	27.33333333	1
2192400	296.725	26.33333333	26.33333333	1
2196000	296.325	27.0	27.0	1
2199600	296.0166667	28.0	28.0	1
2203200	296.1916667	27.66666667	27.66666667	1
2206800	296.2916667	27.25	27.25	1
